0.432835820895521,0.437593984962406,1,0.252336448598131,0.351785714285714,0.00966183574879227,0.308550185873606,0,0,5,0
0.283582089552235,0.475187969924812,0.801781737193764,0.333333333333333,0.521428571428572,0.0772946859903382,0.223048327137546,0,0,2,0
0.220807726075509,0.421052631578947,0.790645879732739,0.389408099688474,0.567857142857142,0.0628019323671498,0.218401486988848,0,0,2,0
0.285776997366111,0.372932330827068,0.821826280623608,0.311526479750779,0.5,0.0917874396135266,0.259293680297398,0,0,2,0
0.275241439859526,0.381954887218045,0.806236080178174,0.29595015576324,0.583928571428571,0.0885668276972625,0.245353159851301,0,0,2,0
0.211150131694468,0.309774436090225,0.804008908685969,0.414330218068536,0.564285714285714,0.103059581320451,0.245353159851301,0,0.509803921568627,4,0
0.275680421422303,0.386466165413534,0.801781737193764,0.264797507788162,0.585714285714287,0.0933977455716586,0.254646840148699,0,0,2,0
0.281387181738368,0.36390977443609,0.804008908685969,0.236760124610592,0.612499999999999,0.0917874396135266,0.261152416356877,0,0,2,0
0.352502194907813,0.497744360902256,0.797327394209354,0.336448598130841,0.405357142857143,0.0901771336553945,0.266728624535316,0,0,1,0
0.280948200175591,0.341353383458647,0.801781737193764,0.333333333333333,0.567857142857142,0.0917874396135266,0.276022304832714,0,0.215686274509804,2,0
0.200175592625105,0.299248120300752,0.770601336302895,0.395638629283489,0.605357142857144,0.107890499194847,0.247211895910781,0,0.470588235294118,4,0
0.284460052677789,0.311278195488722,0.815144766146993,0.305295950155763,0.571428571428573,0.0966183574879227,0.29089219330855,0,0,3,0
0.208077260755047,0.323308270676692,0.763919821826281,0.345794392523364,0.619642857142858,0.111111111111111,0.243494423791822,0,0.470588235294118,4,0
0.277875329236169,0.320300751879699,0.792873051224944,0.305295950155763,0.607142857142856,0.0869565217391304,0.274163568773234,0,0.333333333333333,4,0
0.284460052677789,0.282706766917293,0.799554565701559,0.317757009345794,0.621428571428573,0.0933977455716586,0.285315985130112,0,0,3,0
0.283582089552235,0.312781954887218,0.788418708240535,0.292834890965732,0.612499999999999,0.0933977455716586,0.275092936802974,0,0,3,0
0.293678665496053,0.293233082706767,0.817371937639198,0.271028037383178,0.589285714285714,0.0982286634460547,0.303903345724907,0,0,3,0
0.474539069359086,0.545864661654135,0.857461024498886,0.186915887850467,0.276785714285714,0.0241545893719807,0.345724907063197,0,0,5,0
0.349429323968392,0.476691729323308,0.830734966592428,0.277258566978193,0.412500000000001,0.00966183574879227,0.321561338289963,0,0,5,0
0.272168568920104,0.344360902255639,0.788418708240535,0.43613707165109,0.521428571428572,0.0869565217391304,0.279739776951673,0,0.137254901960784,2,0
0.278753292361724,0.314285714285714,0.790645879732739,0.373831775700935,0.525,0.0869565217391304,0.287174721189591,0,0.372549019607843,4,0
0.373573309920984,0.607518796992481,0.835189309576837,0,0.394642857142856,0.00483091787439614,0.3317843866171,0,0,5,0
0.272607550482882,0.308270676691729,0.806236080178174,0.311526479750779,0.532142857142858,0.0950080515297907,0.303903345724907,0,0,3,0
0.279192273924491,0.312781954887218,0.795100222717149,0.330218068535826,0.573214285714285,0.0998389694041868,0.293680297397769,0,0,3,0
0.265583845478495,0.398496240601504,0.779510022271715,0.26791277258567,0.542857142857142,0.0805152979066023,0.278810408921933,0,0,2,0
0.284899034240566,0.338345864661654,0.788418708240535,0.286604361370716,0.569642857142857,0.104669887278583,0.288104089219331,0,0,3,0
0.297629499561019,0.372932330827068,0.775055679287305,0.348909657320872,0.505357142857143,0.0950080515297907,0.278810408921933,0,0,2,0
0.266022827041262,0.321804511278195,0.775055679287305,0.32398753894081,0.576785714285716,0.0901771336553945,0.278810408921933,0,0,3,0
0.286654960491656,0.275187969924812,0.783964365256125,0.355140186915888,0.596428571428573,0.0917874396135266,0.289033457249071,0,0,3,0
0.293678665496053,0.353383458646617,0.77728285077951,0.308411214953271,0.544642857142857,0.0966183574879227,0.284386617100372,0,0,3,0
0.286654960491656,0.288721804511278,0.792873051224944,0.314641744548287,0.583928571428571,0.0982286634460547,0.302973977695167,0,0.274509803921569,4,0
0.277436347673402,0.317293233082707,0.779510022271715,0.264797507788162,0.617857142857142,0.0901771336553945,0.28996282527881,0,0,3,0
0.289727831431077,0.318796992481203,0.775055679287305,0.292834890965732,0.564285714285714,0.0982286634460547,0.29089219330855,0.0285714285714286,0.431372549019608,4,0
0.280070237050046,0.276691729323308,0.7728285077951,0.339563862928349,0.639285714285715,0.0966183574879227,0.28996282527881,0,0.117647058823529,2,0
0.293239683933275,0.294736842105263,0.788418708240535,0.327102803738318,0.560714285714286,0.0917874396135266,0.308550185873606,0,0,3,0
0.198419666374016,0.384962406015038,0.76837416481069,0.286604361370716,0.523214285714285,0.0901771336553945,0.29182156133829,0,0,2,0
0.348551360842847,0.475187969924812,0.78619153674833,0.320872274143302,0.357142857142857,0.0821256038647343,0.311338289962825,0.0349206349206349,0,1,0
0.299385425812118,0.302255639097744,0.775055679287305,0.330218068535826,0.562499999999999,0.103059581320451,0.302044609665427,0,0,3,0
0.48200175592625,0.523308270676692,0.850779510022272,0.0560747663551402,0.349999999999999,0.0177133655394525,0.384758364312268,0,0,5,0
0.297629499561019,0.309774436090225,0.779510022271715,0.258566978193146,0.575,0.103059581320451,0.310408921933085,0,0,3,0
0.280948200175591,0.297744360902256,0.761692650334076,0.283489096573209,0.605357142857144,0.0950080515297907,0.298327137546468,0,0,3,0
0.291483757682176,0.372932330827068,0.755011135857461,0.32398753894081,0.526785714285715,0.0950080515297907,0.293680297397769,0,0,2,0
0.480684811237928,0.451127819548872,0.855233853006681,0.133956386292835,0.348214285714287,0.0273752012882448,0.400557620817844,0,0,5,0
0.294556628621597,0.300751879699248,0.763919821826281,0.280373831775701,0.560714285714286,0.0998389694041868,0.309479553903346,0,0.588235294117647,4,0
